Benchmark,time,Nexps,objective,operating time ratio of the reactors,scheduling mode,Nreactors,operating time ratio of the analyzers,condition,random_seed,regret
A2,1962.3239,45,0.616345959,0.882981472,ARIA,2,0.22931994,"[[83.02865505218506, 100.0, 4.175, 'e']]",4203,0.001121041
A2,1939.391007,49,0.617434321,0.860750178,ARIA,2,0.252656632,"[[81.30831718444824, 100.0, 4.175, 'e']]",7692,3.27E-05
A2,2151.222418,49,0.617457591,0.877022996,ARIA,2,0.22777747,"[[81.42807483673096, 100.0, 4.175, 'e']]",9181,9.41E-06
A2,2027.712253,47,0.616854903,0.847462177,ARIA,2,0.231788312,"[[82.64354705810547, 100.0, 4.175, 'e']]",2103,0.000612097
A2,1802.046718,39,0.617409792,0.859447892,ARIA,2,0.216420582,"[[81.8860673904419, 100.0, 4.175, 'e']]",8879,5.72E-05
A2,1533.75979,37,0.617465068,0.868728394,ARIA,2,0.241237254,"[[81.60020351409912, 100.0, 4.175, 'e']]",5459,1.93E-06
A2,2053.59226,49,0.616804751,0.854618595,ARIA,2,0.238606275,"[[80.42431831359863, 100.0, 4.175, 'e']]",1449,0.000662249
A2,1651.019997,34,0.617457007,0.797366374,SRIA,2,0.205933302,"[[81.68856143951416, 100.0, 4.175, 'e']]",4313,9.99E-06
A2,1587.561357,40,0.617466047,0.761819942,SRIA,2,0.251958766,"[[81.56311988830566, 100.0, 4.175, 'e']]",2929,9.53E-07
A2,1633.515212,38,0.617033018,0.762851456,SRIA,2,0.232627157,"[[82.47140884399414, 100.0, 4.175, 'e']]",8313,0.000433982
A2,1852.596036,38,0.617389794,0.71291393,SRIA,2,0.205117572,"[[81.17199420928955, 100.0, 4.175, 'e']]",9494,7.72E-05
A2,2279.457791,50,0.61746374,0.711806739,SRIA,2,0.21935041,"[[81.48898601531982, 100.0, 4.175, 'e']]",6444,3.26E-06
A2,1531.162473,34,0.617465875,0.752369672,SRIA,2,0.222053509,"[[81.57567977905273, 100.0, 4.175, 'e']]",5427,1.13E-06
A2,1907.730066,42,0.617461435,0.749785643,SRIA,2,0.220156933,"[[81.46144390106201, 100.0, 4.175, 'e']]",7140,5.57E-06
A2,1789.131797,38,0.615837156,0.770025768,SRIA,2,0.21239352,"[[79.77832794189453, 100.0, 4.175, 'e']]",4889,0.001629844
A2,1619.181667,36,0.6172954,0.744083653,SRIA,2,0.222334533,"[[80.98145008087158, 100.0, 4.175, 'e']]",247,0.0001716
A2,2012.416234,44,0.617444444,0.764539895,SRIA,2,0.218642641,"[[81.3516092300415, 100.0, 4.175, 'e']]",9311,2.26E-05
A2,1623.542351,36,0.617448544,0.734906551,SRIA,2,0.221737363,"[[81.74026489257812, 100.0, 4.175, 'e']]",7453,1.85E-05
A2,1893.375992,40,0.617462035,0.737248627,SRIA,2,0.211262846,"[[81.64451122283936, 100.0, 4.175, 'e']]",4054,4.97E-06
A2,1804.881283,40,0.617417905,0.784084917,SRIA,2,0.221621225,"[[81.86136245727539, 100.0, 4.175, 'e']]",742,4.91E-05
A2,1738.300346,38,0.617463405,0.755167292,SRIA,2,0.21860434,"[[81.62796974182129, 100.0, 4.175, 'e']]",4945,3.60E-06
A2,1566.195897,36,0.616984078,0.773756298,SRIA,2,0.229856304,"[[80.59004783630371, 100.0, 4.175, 'e']]",9623,0.000482922
A2,1987.760853,42,0.617463059,0.731785174,SRIA,2,0.211293023,"[[81.479811668396, 100.0, 4.175, 'e']]",5966,3.94E-06
A2,1868.780645,42,0.617458678,0.737553849,SRIA,2,0.224745478,"[[81.6757345199585, 100.0, 4.175, 'e']]",3130,8.32E-06
A2,1892.46922,38,0.617441415,0.760905935,SRIA,2,0.200795868,"[[81.77452564239502, 100.0, 4.175, 'e']]",6574,2.56E-05
A2,1982.608736,43,0.617463017,0.71940643,SRIA,2,0.21688596,"[[81.63301467895508, 100.0, 4.175, 'e']]",9297,3.98E-06
A2,1875.587164,38,0.617412122,0.743307077,SRIA,2,0.202603221,"[[81.8791675567627, 100.0, 4.175, 'e']]",6622,5.49E-05
A2,1725.078883,36,0.617465724,0.761579642,SRIA,2,0.208686109,"[[81.58210277557373, 100.0, 4.175, 'e']]",5710,1.28E-06
A2,1678.435371,38,0.617463582,0.753840581,SRIA,2,0.22640133,"[[81.6255521774292, 100.0, 4.175, 'e']]",9452,3.42E-06
A2,1785.946833,40,0.61745959,0.691467468,SRIA,2,0.223970833,"[[81.44417762756348, 100.0, 4.175, 'e']]",8451,7.41E-06
A2,2028.523089,42,0.617279338,0.774011419,SRIA,2,0.207047187,"[[80.95500469207764, 100.0, 4.175, 'e']]",4203,0.000187662
A2,1633.365629,40,0.617465974,0.76218194,SRIA,2,0.244893117,"[[81.56992435455322, 100.0, 4.175, 'e']]",7692,1.03E-06
A2,1721.147732,38,0.617130092,0.7948064,SRIA,2,0.220782907,"[[82.36229419708252, 100.0, 4.175, 'e']]",9181,0.000336908
A2,2116.243336,46,0.617461552,0.72303076,SRIA,2,0.217366308,"[[81.46264553070068, 100.0, 4.175, 'e']]",2103,5.45E-06
A2,1370.248044,30,0.614473222,0.767433639,SRIA,2,0.218938463,"[[79.14374351501465, 100.0, 4.175, 'e']]",8879,0.002993778
A2,1506.743025,34,0.617233283,0.777641268,SRIA,2,0.225652281,"[[82.22714900970459, 100.0, 4.175, 'e']]",5459,0.000233717
A2,1612.33763,34,0.616537979,0.701015454,SRIA,2,0.210873947,"[[82.89636611938477, 100.0, 4.175, 'e']]",1449,0.000929021
