Benchmark	time	Nexps	objective	operating time ratio of the reactors	scheduling mode	Nreactors	operating time ratio of the analyzers	condition	random_seed	regret
C	35.7	38	1	0.458333333	ARIA-PI	4	0.68627451	"[['1d', '2b', 'L5', 'B3', 'S1'], ['1d', '2b', 'L3', 'B3', 'S1'], ['1d', '2b', 'L7', 'B3', 'S1']]"	9452	0
C	34.3	40	1	0.531914894	ARIA-PI	4	0.816326531	"[['1d', '2b', 'L3', 'B3', 'S1'], ['1d', '2b', 'L5', 'B3', 'S1'], ['1d', '2b', 'L7', 'B3', 'S1']]"	8451	0
C	38.85	41	0.985294	0.474299065	ARIA-PI	4	0.648648649	"[['1c', '2a', 'L2', 'B7', 'S3']]"	4203	0.014706
C	37.45	41	0.985294	0.492718447	ARIA-PI	4	0.672897196	"[['1c', '2a', 'L2', 'B7', 'S3']]"	7692	0.014706
C	42.35	49	0.986922	0.523504274	ARIA-PI	4	0.776859504	"[['1d', '2a', 'L2', 'B3', 'S1']]"	9181	0.013078
C	36.05	41	0.982021	0.517676768	ARIA-PI	4	0.796116505	"[['1d', '2a', 'L2', 'B3', 'S3']]"	2103	0.017979
C	52.85	59	0.972928	0.494897959	ARIA-PI	4	0.715231788	"[['1b', '2a', 'L6', 'B3', 'S2']]"	8879	0.027072
C	45.5	52	0.986922	0.515873016	ARIA-PI	4	0.769230769	"[['1d', '2a', 'L2', 'B3', 'S1']]"	5459	0.013078
C	38.85	40	1	0.460280374	ARIA-PI	4	0.648648649	"[['1d', '2b', 'L7', 'B3', 'S1'], ['1d', '2b', 'L3', 'B3', 'S1'], ['1d', '2b', 'L5', 'B3', 'S1']]"	1449	0
C	33.6	45	0.984243	0.407608696	ARIA-PI	6	0.875	"[['1d', '2b', 'L1.0', 'B3', 'S3']]"	4313	0.015757
C	60.55	83	0.991471	0.409270217	ARIA-PI	6	0.924855491	"[['1d', '2b', 'L3', 'B3', 'S3']]"	2929	0.008529
C	32.9	52	1	0.435897436	ARIA-PI	6	0.765957447	"[['1d', '2b', 'L7', 'B3', 'S1']]"	8313	0
C	51.45	70	0.991471	0.407925408	ARIA-PI	6	0.925170068	"[['1d', '2b', 'L3', 'B3', 'S3']]"	9494	0.008529
C	33.25	46	0.986922	0.431818182	ARIA-PI	6	0.863157895	"[['1d', '2a', 'L2', 'B3', 'S1']]"	6444	0.013078
C	53.55	50	0.986922	0.272930649	ARIA-PI	6	0.522875817	"[['1d', '2a', 'L2', 'B3', 'S1']]"	5427	0.013078
C	39.55	55	0.985294	0.408256881	ARIA-PI	6	0.849557522	"[['1c', '2a', 'L2', 'B7', 'S3']]"	7140	0.014706
C	37.1	48	0.986922	0.404040404	ARIA-PI	6	0.905660377	"[['1d', '2a', 'L2', 'B3', 'S1']]"	4889	0.013078
C	41.3	52	0.991471	0.33625731	ARIA-PI	6	0.610169492	"[['1d', '2b', 'L3', 'B3', 'S3']]"	247	0.008529
C	47.95	73	0.991471	0.456140351	ARIA-PI	6	0.905109489	"[['1d', '2b', 'L3', 'B3', 'S3']]"	9311	0.008529
C	36.4	40	1	0.326666667	ARIA-PI	6	0.576923077	"[['1d', '2b', 'L3', 'B3', 'S1']]"	7453	0
C	37.8	53	1	0.423076923	ARIA-PI	6	0.888888889	"[['1d', '2b', 'L3', 'B3', 'S1']]"	4054	0
C	79.1	76	0.974616	0.278528529	ARIA-PI	6	0.477876106	"[['1c', '2a', 'L2', 'B1', 'S3']]"	742	0.025384
C	37.45	55	0.990462	0.456666667	ARIA-PI	6	0.897196262	"[['1d', '2b', 'L3', 'B6', 'S3']]"	4945	0.009538
C	59.85	87	0.986922	0.433133733	ARIA-PI	6	0.877192982	"[['1d', '2a', 'L2', 'B3', 'S1']]"	9623	0.013078
C	56	80	0.985294	0.435729847	ARIA-PI	6	0.9125	"[['1c', '2a', 'L2', 'B7', 'S3']]"	5966	0.014706
C	38.5	63	0.978637	0.498397436	ARIA-PI	6	0.854545455	"[['1b', '2a', 'L6', 'B1', 'S2']]"	3130	0.021363
C	49.7	78	0.979833	0.458937198	ARIA-PI	6	0.901408451	"[['1d', '2b', 'L3', 'B2', 'S3']]"	6574	0.020167
C	37.1	48	0.985294	0.382352941	ARIA-PI	6	0.698113208	"[['1c', '2a', 'L2', 'B7', 'S3']]"	9297	0.014706
C	41.65	58	0.986922	0.41884058	ARIA-PI	6	0.87394958	"[['1d', '2a', 'L2', 'B3', 'S1']]"	6622	0.013078
C	40.6	56	0.986922	0.412202381	ARIA-PI	6	0.862068966	"[['1d', '2a', 'L2', 'B3', 'S1']]"	5710	0.013078
C	36.05	46	1	0.36026936	ARIA-PI	6	0.67961165	"[['1d', '2b', 'L7', 'B3', 'S1']]"	9452	0
C	34.3	52	1	0.434397163	ARIA-PI	6	0.734693878	"[['1d', '2b', 'L7', 'B3', 'S1'], ['1d', '2b', 'L5', 'B3', 'S1'], ['1d', '2b', 'L3', 'B3', 'S1']]"	8451	0
C	36.05	48	1	0.402356902	ARIA-PI	6	0.893203883	"[['1d', '2b', 'L3', 'B3', 'S1'], ['1d', '2b', 'L5', 'B3', 'S1'], ['1d', '2b', 'L7', 'B3', 'S1']]"	4203	0
C	30.8	44	0.991471	0.428571429	ARIA-PI	6	0.863636364	"[['1d', '2b', 'L3', 'B3', 'S3']]"	7692	0.008529
C	40.25	54	0.991471	0.405405405	ARIA-PI	6	0.886956522	"[['1d', '2b', 'L3', 'B3', 'S3']]"	9181	0.008529
C	55.65	57	0.958015	0.301075269	ARIA-PI	6	0.490566038	"[['1c', '2a', 'L9', 'B8', 'S2']]"	2103	0.041985
C	103.6	138	0.986922	0.396412037	ARIA-PI	6	0.743243243	"[['1d', '2a', 'L2', 'B3', 'S1']]"	8879	0.013078
C	37.1	55	0.986922	0.439542484	ARIA-PI	6	0.773584906	"[['1d', '2a', 'L2', 'B3', 'S1']]"	5459	0.013078
C	36.75	53	0.967468	0.417491749	ARIA-PI	6	0.685714286	"[['1b', '2b', 'L1.0', 'B2', 'S2']]"	1449	0.032532
