0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.071298992,0.135423121,0.000247544,0.34431911,0.003386204,0.022730824,0.018411072,0.002215564,0.083744345,0.372917062,0.013361381,0.103618035,0.027486004,0.344401963,0.061111693,0.040400752,0.003966646,0.029810881,0.295413657,0.002466972,0.013520269,0.228070249,0.173946272,0.006666141,0.018769935,0.23204474,0.191221355,0.192364161,0.043145859,0.130422577,0.002487661,0.002793936,0.372917062,0.284439792,0.008833561,0.173946272,0.056610078,0.284439792,0.248372985,0.065300322,0.005478271,0.189160421,0.303719502,0.005502316,0.270640437,0.048640387,0.167988172,0.206260407,0.003966646,0.015629337,0.0217593,0.000553384,0.063346467,0.032812976,0.121687048,0.49981717,0.084886509,0.030870592,0.014744534,0.261130066
0.003966646,0.372917062,0.005056482,0.071298992,0.322870475,0.038459873,0.001869861,0.192364161,0.0217593,0.206260407,0.18802215,0.048640387,0.018411072,0.000370127,0.008833561,0.065300322,0.013361381,0.007545439,0.34431911,0.049470735,0.372917062,0.003936879,0.029556071,0.004466144,0.082713382,0.21783632,0.130422577,0.002215564,0.103618035,0.30487257,0.010639218,0.135423121,0.002466972,0.156511017,0.058725881,0.001747567,0.240293928,0.343214638,0.344401963,0.212222367,0.009940823,0.070961916,0.063960711,0.259948988,0.029487658,0.003966646,0.032812976,0.001368046,0.127297875,0.082713382,0.173946272,0.211055787,0.018521738,0.283364841,0.270640437,0.248372985,0.04224978,0.083744345,0.155968686,0.010424847
0.008833561,0.228070249,0.322870475,0.084886509,0.038459873,0.0217593,0.371857544,0.009940823,0.005502316,0.003386204,0.173946272,0.005548348,0.068394468,0.295413657,0.028993595,0.261130066,0.212222367,0.004466144,0.18802215,0.040400752,0.082995623,0.032971471,0.005056482,0.192364161,0.000782166,0.063960711,0.284439792,0.001869861,0.344401963,0.018521738,0.048640387,0.000401133,0.248372985,0.009829743,0.135423121,0.023531786,0.285609127,0.344052191,0.156511017,0.004173091,0.167988172,0.003966646,0.130422577,0.469782988,0.049470735,0.01757584,0.082713382,0.007545439,0.173946272,0.395075735,0.032812976,0.000991843,0.018521738,0.016536844,0.270640437,0.147623101,0.194703478,0.040602101,0.018411072,0.21783632
0.004173091,0.003966646,0.007545439,0.005056482,0.192364161,0.372917062,0.206260407,0.018411072,0.18802215,0.005502316,0.003386204,0.002215564,0.130422577,0.000370127,0.043145859,0.082713382,0.34431911,0.261130066,0.003386204,0.372917062,0.322870475,0.30487257,0.020822123,0.003129733,0.103618035,0.028597842,0.082713382,0.008833561,0.001869861,0.029470755,0.212222367,0.248372985,0.022730824,0.083744345,0.038459873,0.049470735,0.21783632,0.063960711,0.012449971,0.014639402,0.041755172,0.094671971,0.000782166,0.048640387,0.211055787,0.295413657,0.166891719,0.391812328,0.194703478,0.173946272,0.189160421,0.190214107,0.009940823,0.043381082,0.015981417,0.322870475,0.040400752,0.032971471,0.055457962,0.084886509
0.192051645,0.018411072,0.295413657,0.322870475,0.372917062,0.065300322,0.192364161,0.000553384,0.0217593,0.103618035,0.003966646,0.003386204,0.322870475,0.030870592,0.167988172,0.001869861,0.285609127,0.043145859,0.208909703,0.000782166,0.008833561,0.04383339,0.005478271,0.040400752,0.038459873,0.013361381,0.006666141,0.003685226,0.173946272,0.295413657,0.000991843,0.34431911,0.118732567,0.212222367,0.004673997,0.259948988,0.038459873,0.247190373,0.093513791,0.022730824,0.082713382,0.395075735,0.228070249,0.004173091,0.226892643,0.063346467,0.27418516,0.003966646,0.071298992,0.048640387,0.130422577,0.041755172,0.018769935,0.204285338,0.155968686,0.008833561,0.430667679,0.007186621,0.082713382,0.084886509
0.038459873,0.002466972,0.395075735,0.212222367,0.008833561,0.103618035,0.284439792,0.049470735,0.001869861,0.192364161,0.009940823,0.009829743,0.322870475,0.248372985,0.21783632,0.27418516,0.071298992,0.155968686,0.029810881,0.010639218,0.000991843,0.008833561,0.071298992,0.004173091,0.322870475,0.022730824,0.167988172,0.082995623,0.005056482,0.000247544,0.092360636,0.156511017,0.135423121,0.032971471,0.005056482,0.070961916,0.082713382,0.015333701,0.012449971,0.006975782,0.343214638,0.173946272,0.226892643,0.043145859,0.212222367,0.261130066,0.181013736,0.001388721,0.003993013,0.063960711,0.056610078,0.372917062,0.040400752,0.037666349,0.194703478,0.003966646,0.155545491,0.00878768,0.134484648,0.343214638
0.211055787,0.0217593,0.34431911,0.03362062,0.003386204,0.082995623,0.322870475,0.038459873,0.082713382,0.259948988,0.130422577,0.18802215,0.372917062,0.295413657,0.004173091,0.001482544,0.007545439,0.167988172,0.063346467,0.002466972,0.192364161,0.004466144,0.137725162,0.285609127,0.071298992,0.344401963,0.005921813,0.003129733,0.048640387,0.094671971,0.018411072,0.000370127,0.156511017,0.173946272,0.01583969,0.34431911,0.008833561,0.062062698,0.322870475,0.027486004,0.024559994,0.321924503,0.003966646,0.040400752,0.247190373,0.029810881,0.156511017,0.001747567,0.155968686,0.038459873,0.003386204,0.014005201,0.063386377,0.13770618,0.227757396,0.037666349,0.212222367,0.001869861,0.009940823,0.242252232
0.130422577,0.261130066,0.206260407,0.18802215,0.082713382,0.135423121,0.372917062,0.03362062,0.023531786,0.395075735,0.173946272,0.032971471,0.003966646,0.023531786,0.009940823,0.003386204,0.103618035,0.344401963,0.082713382,0.014639402,0.004173091,0.000370127,0.211055787,0.005921813,0.240293928,0.295413657,0.032971471,0.118732567,0.372917062,0.005502316,0.029810881,0.156511017,0.018521738,0.012449971,0.248372985,0.011152824,0.343214638,0.083744345,0.228070249,0.063960711,0.040400752,0.005056482,0.002466972,0.270640437,0.192364161,0.008833561,0.084886509,0.191221355,0.081063543,0.092360636,0.032812976,0.003129733,0.02191345,0.011109775,0.328358705,0.058725881,0.001869861,0.284439792,0.018411072,0.002215564
0.372917062,0.34431911,0.206260407,0.395075735,0.006666141,0.082713382,0.192364161,0.173946272,0.007545439,0.049470735,0.173946272,0.156511017,0.048640387,0.029810881,0.295413657,0.371857544,0.092360636,0.094671971,0.003386204,0.009829743,0.021938938,0.129441104,0.34431911,0.038459873,0.083744345,0.000553384,0.18802215,0.182139545,0.003966646,0.012449971,0.013093095,0.002578376,0.303719502,0.295413657,0.284439792,0.212222367,0.007545439,0.014005201,0.010639218,0.048640387,0.089498142,0.002466972,0.022730824,0.001482544,0.167988172,0.298476629,0.005921813,0.192364161,0.061111693,0.005502316,0.0217593,0.000247544,0.032812976,0.047159515,0.245004022,0.018411072,0.270640437,0.255528956,0.0726877,0.13770618
0.007545439,0.045020979,0.003386204,0.192364161,0.322870475,0.068394468,0.007545439,0.022730824,0.027322952,0.167988172,0.005502316,0.038459873,0.340901613,0.344052191,0.284439792,0.009940823,0.173946272,0.395075735,0.049470735,0.071298992,0.130422577,0.212222367,0.103618035,0.013093095,0.000370127,0.006975782,0.285609127,0.008467473,0.248372985,0.322870475,0.181013736,0.008833561,0.001869861,0.000991843,0.029810881,0.156511017,0.009829743,0.258187708,0.038459873,0.063960711,0.005921813,0.261130066,0.01583969,0.242252232,0.135423121,0.156511017,0.23204474,0.004466144,0.042692284,0.01757584,0.227757396,0.071298992,0.082995623,0.082713382,0.014744534,0.018521738,0.469782988,0.109057169,0.002466972,0.016536844
