0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.264595999,0.004007031,0.226121469,0.043161221,0.319141317,0.391942345,0.392268342,0.201226467,0.442352389,0.470863408,0.37500252,0.495599943,0.471518465,0.525222769,0.543154218,0.552120216,0.580331039,0.589398624,0.1075055,0.537877684,0.41608163,0.617455079,0.228070249,0.600336925,0.092360636,0.324048799,0.597659661,0.132488585,0.552053943,0.117926825,0.344401963,0.48652971,0.041579021,0.041700247,0.617174325,0.021988256,0.092990404,0.059972958,0.320615791,0.287813272,0.012042266,0.496987608,0.037771977,0.116239972,0.036810348,0.016988006,0.120517629,0.267424171,0.021248014,0.34086513,0.103595068,0.132642006,0.503964762,0.025157795,0.418217315,0.022880055,0.032917854,0.037329255,0.161397504,0.275869722
0.280969323,0.144750901,0.008947984,0.274478098,0.009736543,0.276821427,0.418842584,0.477803275,0.486848776,0.524017076,0.576244973,0.546827273,0.57981018,0.110668576,0.578462752,0.616618217,0.552215055,0.565611109,0.555591634,0.592636138,0.58378385,0.27045883,0.234507122,0.228070249,0.522154278,0.382776331,0.092360636,0.194909926,0.400363351,0.404690151,0.087729277,0.346892238,0.39837447,0.04458192,0.19049583,0.255576496,0.092709898,0.030455354,0.033978448,0.43511475,0.428169051,0.241771047,0.407429712,0.381755696,0.238788984,0.239449982,0.421625171,0.456481419,0.095210162,0.181105279,0.172605166,0.362801273,0.219655385,0.285257206,0.044223194,0.202961678,0.196017626,0.068306566,0.02166362,0.217670257
0.013094224,0.27500101,0.348560387,0.182508014,0.207851167,0.436649502,0.499654827,0.455555879,0.304389262,0.450620647,0.482223204,0.081986786,0.465482247,0.528205008,0.546901753,0.473160202,0.591570283,0.613590291,0.589173936,0.552165313,0.55236843,0.580328935,0.289243823,0.6003052,0.173946272,0.395305154,0.003966646,0.388461187,0.617426276,0.20712176,0.043145859,0.535529379,0.295413657,0.336831079,0.074554899,0.006961108,0.141705709,0.046030302,0.241461333,0.491104567,0.008050348,0.213306625,0.422366148,0.0902466,0.250913876,0.086989974,0.131325359,0.331994304,0.308662953,0.050595454,0.435062534,0.088490588,0.168426053,0.02685891,0.302532276,0.382266236,0.11559332,0.253200442,0.190210747,0.09811704
0.353241383,0.022580142,0.189694659,0.15651731,0.03943068,0.329002065,0.297970683,0.459022263,0.512433794,0.481874185,0.553249784,0.588386763,0.563002547,0.614499841,0.414419739,0.110508854,0.568332063,0.609145679,0.592656111,0.57977691,0.550885374,0.548514621,0.617465503,0.289179471,0.344401963,0.009940823,0.400874221,0.551373442,0.176156857,0.092360636,0.205505336,0.33907097,0.523547299,0.004466144,0.245163512,0.151024013,0.221770986,0.36623045,0.357035998,0.18802215,0.366176141,0.236100748,0.295413657,0.266894142,0.345635169,0.206260407,0.378261545,0.276466651,0.269290007,0.316367604,0.22968259,0.362054277,0.246786344,0.100783271,0.066463782,0.278535754,0.091557751,0.162416985,0.241723684,0.046670192
0.242397287,0.248867668,0.025264904,0.063975195,0.210142791,0.314413911,0.369818871,0.325698392,0.329427869,0.321295508,0.441147651,0.47878043,0.499249213,0.527915817,0.56522986,0.601001029,0.574597904,0.582077862,0.616380275,0.413749337,0.109764393,0.552170914,0.545175085,0.589629892,0.288668283,0.367356239,0.037010117,0.616317941,0.303251836,0.273049746,0.617466067,0.169446353,0.315869088,0.48144375,0.534533279,0.082713382,0.003386204,0.423936606,0.295413657,0.390117244,0.210573214,0.068996177,0.295614017,0.175068662,0.309141239,0.159639206,0.054024614,0.256795124,0.066936619,0.058707348,0.01092383,0.145602282,0.191412838,0.330888131,0.043309807,0.060195084,0.269156912,0.329947495,0.056164204,0.224674891
0.016734455,0.125338919,0.046481206,0.052581076,0.094250116,0.148524739,0.13058865,0.165325176,0.18507496,0.206373666,0.230000651,0.259328367,0.242488995,0.231969973,0.282450841,0.589613306,0.560929502,0.567572027,0.566668563,0.56438588,0.416752541,0.616600231,0.551776556,0.615097294,0.578439439,0.614923942,0.552237973,0.108804972,0.344401963,0.617465861,0.169446353,0.558742894,0.59130349,0.176696324,0.365010338,0.009940823,0.395731294,0.085048022,0.227000759,0.310110715,0.328209141,0.39872265,0.372441084,0.00813187,0.34662024,0.025195998,0.055577997,0.223551714,0.338201053,0.06875315,0.248026059,0.229618732,0.218667038,0.097681708,0.016406114,0.073732665,0.188081029,0.006516287,0.015831803,0.055446712
0.189691867,0.264597843,0.274140002,0.37525876,0.226380898,0.366931929,0.360492291,0.397493102,0.27191027,0.441725786,0.457919881,0.486958272,0.515809811,0.538796733,0.550959928,0.28449634,0.535772102,0.105854209,0.337012191,0.550315,0.537987382,0.579257384,0.588635014,0.616718445,0.037010117,0.612348506,0.412831993,0.212222367,0.481323363,0.470591192,0.003386204,0.092360636,0.585079512,0.265880374,0.61746584,0.41044545,0.381021632,0.322870475,0.27312114,0.156511017,0.390924359,0.166278075,0.021249554,0.015767827,0.606649182,0.380110472,0.502237928,0.206922832,0.268990073,0.127401223,0.008833561,0.168447991,0.131316085,0.204205134,0.02272558,0.044530421,0.304160552,0.255876764,0.13339384,0.150747654
0.368575425,0.250396925,0.027241752,0.257496652,0.190357492,0.456378142,0.426745252,0.409131737,0.512338568,0.546171506,0.579140991,0.10896242,0.561374286,0.557755935,0.552409122,0.589575201,0.416362061,0.288997306,0.617202861,0.598403872,0.578515678,0.597840083,0.394847213,0.228070249,0.372917062,0.043145859,0.344664934,0.312108142,0.2642256,0.100951125,0.09135216,0.014046553,0.252673079,0.124726378,0.028537205,0.22632903,0.287364705,0.34847514,0.086712015,0.141147785,0.010964985,0.215471417,0.347874645,0.060819108,0.3251252,0.342715422,0.082381613,0.081400453,0.326945917,0.054162621,0.031373532,0.044666948,0.263913431,0.071476214,0.140692069,0.356521925,0.299730222,0.326647824,0.165128552,0.110840149
0.068495976,0.312400232,0.0475106,0.04586048,0.253910805,0.256154242,0.350770073,0.303101714,0.44574104,0.496239706,0.484645531,0.431506713,0.532104171,0.580552625,0.610402887,0.610166641,0.617466059,0.580332315,0.589630767,0.416131892,0.288327435,0.552411619,0.547877391,0.344401963,0.596382778,0.173946272,0.009940823,0.508238219,0.359508411,0.367799959,0.290851531,0.233684365,0.304287382,0.482987964,0.09351231,0.382206502,0.18468877,0.032862513,0.098502588,0.238526653,0.010094778,0.29322731,0.322870475,0.082713382,0.206260407,0.246080357,0.338234216,0.438544906,0.344554366,0.050044979,0.34393652,0.35434472,0.039272808,0.226253924,0.003812844,0.237710546,0.126186813,0.336107924,0.230354223,0.119958052
0.022189275,0.037064687,0.344749799,0.533320483,0.011323486,0.455986282,0.514820905,0.577672003,0.617421181,0.089083633,0.556445556,0.547358748,0.550192334,0.5786252,0.416454319,0.29020567,0.594381125,0.586287768,0.582755045,0.533195527,0.475594306,0.228070249,0.18802215,0.238309415,0.117434502,0.39552572,0.010290871,0.364214906,0.021809249,0.304604334,0.185980616,0.016055915,0.041928833,0.011594457,0.283364734,0.082527264,0.375124925,0.06019926,0.34431911,0.082889598,0.15184947,0.125869003,0.046757326,0.393508141,0.133227992,0.427929313,0.065798733,0.123104266,0.365008997,0.531127999,0.352503833,0.342681532,0.161267206,0.217938327,0.107008139,0.213536787,0.047296367,0.026780228,0.256592423,0.149270761
