0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.276140532,0.373098013,0.101682984,0.203207798,0.023852265,0.167307675,0.246725046,0.139486915,0.196823726,0.186546575,0.103845167,0.288944026,0.081108539,0.278531009,0.040951289,0.13783278,0.093350454,0.35066068,0.00545389,0.066498347,0.284690519,0.174707829,0.152708382,0.116669475,0.210574856,0.042552902,0.265415252,0.107172999,0.028333406,0.044296722,0.168428665,0.175025434,0.231707751,0.279947969,0.010225659,0.048302038,0.016908189,0.264787209,0.058704652,0.283092752,0.001214149,0.08023731,0.053615406,0.049207818,0.186326831,0.250476132,0.139453327,0.310599404,0.103875624,0.233348837,0.208307626,0.296580391,0.33377031,0.213779154,0.009579124,0.006581872,0.070186632,0.101978636,0.016364937,0.093512801
0.140123254,0.058192205,0.035499566,0.187331943,0.139576702,0.086340813,0.31839887,0.207389244,0.058179935,0.031828809,0.058574162,0.037126587,0.31174294,0.26194513,0.031332128,0.326531672,0.031284301,0.212546411,0.071855145,0.362040102,0.287526555,0.259919808,0.174173989,0.051493919,0.065207626,0.114413248,0.296649655,0.065798368,0.22011002,0.085503491,0.280352494,0.28397802,0.270764626,0.163405078,0.04108678,0.187227618,0.282920113,0.02064304,0.037297642,0.011754615,0.050844983,0.082051407,0.03662311,0.026284244,0.17217857,0.051616278,0.187783466,0.046835963,0.055260379,0.065258941,0.07723649,0.109943569,0.268778086,0.27446817,0.162990543,0.270294953,0.306524554,0.051663202,0.029479963,0.193523799
0.378226068,0.114549702,0.1647208,0.172937515,0.260390755,0.269466217,0.245678239,0.072238474,0.064084155,0.034260382,0.069344337,0.097718666,0.396346234,0.061181965,0.034330931,0.031270911,0.133896539,0.169022442,0.00429249,0.110579281,0.006290463,0.239689185,0.126634892,0.0226507,0.072702255,0.208495095,0.000797783,0.002854527,0.012532576,0.228614444,0.037646726,0.311674836,0.243726435,0.067412868,0.118383068,0.099002135,0.242212868,0.203198976,0.310245081,0.126812625,0.025968813,0.09162177,0.051865084,0.002937138,0.190247244,0.088997862,0.10074002,0.010464492,0.1387142,0.211989772,0.095199632,0.272943365,0.110505444,0.051553491,0.262981368,0.030432061,0.291292287,0.014796323,0.238092931,0.019989132
0.028639175,0.066660796,0.034042983,0.149919918,0.260114018,0.189019564,0.180295337,0.21423747,0.021383605,0.305513679,0.01330179,0.000900845,0.252344306,0.24317836,0.08102326,0.075241212,0.016319283,0.32630993,0.158981744,0.282524546,0.159984662,0.028189066,0.131915165,0.049738362,0.279716532,0.0464719,0.156236611,0.061307307,0.03390842,0.077516254,0.072074562,0.159662124,0.255034456,0.044625616,0.041642112,0.190624249,0.038588615,0.109127161,0.314926346,0.059893051,0.144980542,0.318117152,0.306108866,0.138930051,0.197855251,0.033511627,0.001014683,0.016772443,0.176435257,0.023833412,0.174276245,0.087867561,0.150723547,0.016309893,0.272233756,0.101850884,0.339531555,0.054683846,0.002766544,0.156725536
0.23590582,0.086024504,0.144918736,0.311714331,0.077605964,0.056281209,0.019975391,0.066739939,0.018045807,0.291427559,0.064891174,0.110634293,0.313677908,0.012271706,0.055702135,0.331081474,0.283016905,0.139650321,0.022246529,0.027747918,0.045594995,0.277210053,0.019579099,0.351177394,0.288649127,0.005676059,0.00685793,0.237649057,0.1179533,0.010764212,0.17579153,0.26619665,0.123872398,0.028129116,0.233095567,0.287034305,0.037806342,0.037513838,0.037008795,0.062589857,0.226410835,0.036756274,0.230173198,0.311828105,0.241419576,0.174521089,0.056359249,0.040408771,0.133838544,0.100116289,0.01259484,0.044622104,0.024590629,0.029064518,0.209655717,0.342215229,0.281602898,0.024414424,0.041009991,0.109238996
0.310697403,0.143816449,0.14867394,0.095180879,0.198984262,0.151921471,0.031581709,0.002905897,0.101090434,0.159269972,0.364974758,0.02334175,0.099964846,0.04248556,0.013752503,0.007112204,0.008469575,0.154278106,0.149938494,0.230251535,0.12272253,0.290301573,0.042956207,0.384160061,0.079467173,0.331216913,0.127591842,0.114099377,0.284870429,0.228689007,0.269042086,0.11776359,0.333255146,0.059399907,0.212661114,0.082845305,0.320912692,0.004917436,0.011085303,0.282369796,0.362499828,0.029489378,0.046829697,0.214142243,0.013927263,0.060225688,0.004609749,0.15081613,0.127433708,0.193218762,0.108989946,0.089445225,0.214052679,0.04162585,0.228677798,0.270787807,0.146009932,0.023779347,0.136487583,0.225093242
0.269631576,0.166233499,0.306426155,0.340499052,0.188469566,0.185744311,0.291353456,0.203644738,0.267143549,0.313463242,0.00874536,0.375620417,0.100339992,0.227868815,0.216574144,0.072511095,0.00649801,0.233890607,0.091732923,0.05836325,0.293567398,0.009170168,0.053756998,0.019066417,0.268046285,0.077968656,0.202299937,0.102850799,0.16789264,0.008283892,0.214903639,0.130623598,0.261119238,0.069453072,0.249184532,0.191324046,0.332551867,0.090647406,0.001935374,0.303487217,0.234037021,0.047942927,0.004676041,0.023744228,0.039630761,0.230438604,0.317704213,0.26764393,0.024308483,0.215657688,0.03891259,0.16242761,0.233762137,0.168667806,0.293362727,0.081988085,0.113250866,0.196057364,0.106404266,0.093889397
0.144180027,0.194516632,0.12365225,0.334818963,0.053507993,0.257328818,0.154696585,0.046715572,0.279927354,0.215109824,0.338768084,0.031367938,0.027168073,0.081924755,0.008276788,0.319404722,0.017267924,0.274361241,0.296324944,0.124951899,0.002638131,0.363415326,0.073889285,0.02994303,0.123635151,0.195215933,0.274713197,0.27800213,0.157407595,0.048859196,0.241682565,0.014939629,0.232766166,0.24119316,0.063863088,0.069434779,0.126173673,0.031658443,0.095668917,0.272493953,0.019021274,0.150753219,0.010962239,0.232577757,0.218674248,0.015619559,0.01461617,0.000471449,0.057667499,0.2485472,0.252649342,0.016755734,0.236961241,0.255573555,0.090026062,0.079527769,0.12322195,0.078889776,0.003792672,0.181843071
0.039358587,0.115183334,0.043314769,0.254474152,0.055697738,0.297423448,0.027585807,0.012902211,0.280806376,0.078458139,0.264925616,0.291293193,0.151786476,0.16673282,0.11256045,0.018795542,0.259025081,0.027622388,0.012017271,0.218887292,0.063354042,0.234328219,0.151620852,0.197427073,0.195321434,0.198868997,0.184256078,0.100617191,0.006007315,0.281218707,0.361259208,0.050825632,0.369697903,0.228636512,0.231838799,0.164926742,0.037466162,0.016408284,0.22517836,0.04866043,0.184433172,0.088901959,0.14753385,0.050382991,0.196385201,0.025454286,0.325545414,0.002979172,0.066234701,0.04111476,0.344774517,0.257648762,0.005099215,0.180089382,0.066407686,0.054648827,0.183046098,0.003903657,0.267493455,0.362930998
0.101762712,0.029647103,0.353539382,0.070308275,0.002431351,0.241597049,0.057068977,0.067944416,0.001408866,0.141024653,0.090840594,0.354341878,0.156383822,0.275662387,0.05706214,0.051705708,0.017889989,0.311720854,0.161041803,0.205040508,0.188792659,0.008047812,0.054640528,0.116951914,0.01872217,0.096996729,0.011940741,0.048890886,0.043393776,0.195375794,0.052620545,0.012080643,0.198877025,0.298167541,0.339430266,0.082179831,0.014944922,0.382195517,0.335769802,0.340600079,0.05926868,0.316164845,0.139038721,0.216352223,0.147453279,0.168053411,0.063984668,0.115120638,0.149386689,0.125803763,0.069790816,0.116999444,0.031819103,0.286420421,0.381793464,0.342217234,0.028058758,0.257367239,0.297978234,0.039620842
