0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.244068227,0.003963736,0.196692455,0.042089746,0.325698353,0.350392545,0.326698888,0.328027411,0.37901258,0.40321778,0.402998877,0.213959223,0.375199336,0.096003209,0.310270884,0.397821978,0.298046589,0.386948812,0.422253482,0.416551023,0.417725671,0.406289325,0.212601196,0.385435069,0.407377649,0.423508051,0.380889026,0.087472957,0.366300328,0.21083277,0.230571724,0.369626136,0.403321648,0.249677608,0.036429712,0.294197382,0.186426441,0.359590102,0.087764555,0.100907214,0.42266466,0.015072473,0.334843594,0.214659828,0.287514342,0.378436646,0.214978973,0.279526806,0.238782384,0.423458355,0.016399127,0.328073604,0.007089313,0.200704313,0.253023394,0.280441356,0.12855319,0.016671366,0.031558045,0.36100903
0.213440343,0.160676973,0.008895911,0.233625937,0.009599734,0.224710681,0.241260254,0.36141069,0.367593737,0.347528818,0.387146374,0.39811643,0.322373245,0.388717172,0.37694354,0.092774096,0.396943548,0.405026727,0.393462508,0.400651419,0.382012575,0.078337949,0.38143387,0.423520757,0.413512396,0.385239841,0.413152001,0.226308331,0.394380387,0.407342644,0.212601196,0.06488478,0.04720809,0.42315556,0.331911831,0.421985209,0.320572445,0.332874017,0.232361518,0.217343437,0.363976912,0.054919465,0.303605441,0.423507305,0.05654917,0.048662895,0.283961403,0.088235796,0.352384454,0.317058746,0.051763572,0.248026478,0.034658637,0.32973726,0.123031664,0.207686517,0.143918092,0.276599188,0.278685209,0.239853981
0.01267107,0.234165961,0.311670946,0.155386289,0.186472418,0.359184745,0.368026443,0.294825235,0.369684137,0.345459349,0.402467686,0.420026596,0.408612851,0.419304999,0.381903792,0.4235189,0.089368585,0.400024537,0.296401823,0.399694849,0.213414228,0.35704384,0.367756566,0.331911831,0.226308331,0.399111013,0.379599839,0.004441825,0.255165589,0.343863946,0.408638838,0.360567034,0.330833502,0.101138357,0.129151126,0.227512349,0.377971155,0.394744538,0.412158421,0.212601196,0.376519858,0.28518712,0.011590332,0.244658153,0.012644484,0.236428979,0.07485924,0.213392072,0.123246709,0.258433698,0.162614536,0.254401124,0.043012373,0.012972295,0.011262184,0.109604975,0.233486582,0.058234627,0.086293677,0.221197961
0.275994771,0.021823333,0.160852604,0.156269869,0.036653814,0.257279552,0.287297637,0.322337625,0.35382721,0.386668466,0.397764061,0.383249126,0.405137112,0.296654364,0.091749884,0.346576331,0.402278563,0.40148017,0.378719556,0.399683774,0.42346908,0.389840101,0.38192028,0.381840585,0.363358168,0.405707852,0.423265584,0.087472957,0.362425463,0.413301023,0.245757109,0.352248367,0.214154105,0.226308331,0.42221257,0.25753935,0.423525247,0.185642295,0.025974718,0.418669846,0.009886673,0.349715622,0.337022595,0.089907974,0.386465829,0.253090873,0.395359098,0.030893764,0.106164077,0.024506173,0.162980516,0.232149155,0.42348838,0.241009533,0.102019894,0.057962399,0.24112851,0.314226537,0.272478111,0.141760748
0.221266581,0.291380889,0.024722332,0.063352646,0.187695598,0.312110733,0.297927556,0.282018893,0.348723863,0.381114239,0.37664228,0.331929213,0.296366851,0.090639863,0.422532222,0.400855718,0.406402172,0.4133337,0.399603833,0.38205439,0.405204753,0.40439127,0.348654419,0.212601196,0.357887159,0.378146438,0.409670341,0.360161975,0.423518072,0.378959392,0.210634544,0.040867773,0.335420581,0.376585405,0.205840457,0.238229343,0.386657888,0.390727891,0.069870038,0.423523906,0.074294199,0.208924913,0.10696779,0.12568125,0.358054013,0.422429231,0.120613202,0.026715633,0.233230156,0.250457446,0.329802069,0.152086004,0.291231724,0.212878747,0.053879459,0.08312381,0.193543132,0.030374931,0.210948011,0.304891874
0.016384239,0.137366705,0.057532853,0.049546065,0.085948026,0.136723741,0.134101146,0.123762799,0.146404695,0.156642687,0.171425167,0.186324045,0.165136118,0.20596463,0.196934008,0.210725966,0.392557455,0.392182966,0.404642391,0.41043741,0.406655527,0.07780549,0.286646025,0.394717607,0.371109834,0.389786595,0.412666109,0.372590626,0.254498826,0.384741199,0.403704472,0.385567861,0.4234892,0.385239841,0.422548773,0.391746639,0.375542135,0.226308331,0.37643415,0.337106386,0.087472957,0.23137543,0.411494265,0.374238121,0.423412974,0.19427867,0.23888988,0.359205389,0.366883409,0.251020473,0.029492872,0.423375635,0.196833104,0.423335692,0.037310769,0.321408329,0.045063181,0.117908783,0.269364783,0.194952478
0.199800035,0.273150973,0.221832351,0.347497352,0.256619055,0.357124938,0.251227976,0.364917598,0.338183499,0.377689818,0.362115149,0.213358583,0.375643245,0.324058069,0.003367768,0.401482815,0.404419557,0.421439727,0.398580863,0.380932549,0.091243288,0.418480244,0.413293856,0.423513463,0.087472957,0.295137484,0.196833104,0.407238695,0.35908425,0.369200295,0.379610564,0.338637744,0.352440833,0.381437784,0.376178669,0.423500889,0.388285246,0.423489983,0.055186918,0.416689558,0.073095007,0.188030802,0.19136613,0.259016285,0.061105775,0.102354589,0.299541421,0.06188095,0.093597218,0.009281854,0.283669832,0.124674814,0.090972236,0.200271825,0.25623702,0.168041102,0.2454299,0.028870895,0.056210362,0.296960153
0.272188017,0.209083777,0.02670744,0.216941594,0.196429495,0.301931459,0.270792574,0.310545198,0.164591955,0.284910241,0.281517168,0.308198441,0.33061835,0.356215204,0.381690444,0.368848382,0.363389919,0.399540333,0.381580439,0.294594169,0.089254503,0.405600614,0.394740849,0.423106575,0.417513533,0.406060073,0.415034946,0.406745143,0.404267176,0.392229565,0.381475494,0.212392305,0.351699193,0.040867773,0.366810503,0.277627293,0.279235998,0.370513196,0.177792861,0.328792372,0.272140458,0.010199436,0.012572418,0.117462168,0.304928725,0.096902127,0.25683653,0.320566567,0.258475032,0.038365814,0.316789581,0.423525195,0.21083277,0.247581482,0.032681125,0.251833321,0.26421132,0.044001559,0.199230455,0.014393611
0.064258751,0.271594074,0.048965837,0.043655142,0.226493732,0.229722366,0.277768391,0.289862144,0.30806097,0.342282909,0.379123382,0.340369206,0.403118315,0.3962019,0.378410474,0.406291626,0.28055514,0.385754666,0.200649185,0.42017522,0.409536038,0.423369041,0.4009101,0.393034559,0.371897606,0.37509481,0.418750186,0.272063251,0.38098897,0.382050703,0.370491188,0.416359946,0.381139268,0.226308331,0.352441479,0.390704813,0.301988611,0.253998801,0.103981247,0.310477899,0.423522169,0.035056637,0.352064192,0.139459763,0.141810079,0.056391138,0.171469926,0.117313521,0.241968249,0.336101308,0.321929308,0.030528366,0.035654014,0.217254375,0.105641414,0.054582974,0.363725867,0.341374037,0.072903225,0.028175006
0.020718092,0.036126795,0.344857438,0.366603801,0.011064261,0.383237673,0.354927767,0.362746278,0.393357005,0.062800496,0.408136335,0.361503511,0.362310549,0.3799416,0.280838109,0.398525673,0.207249094,0.413754738,0.395714062,0.341743129,0.421645349,0.412026166,0.379716412,0.419463785,0.394000319,0.393705411,0.196833104,0.226308331,0.423524972,0.040867773,0.313242225,0.404932806,0.274574941,0.22157312,0.374742754,0.343324548,0.421553542,0.237788424,0.067736119,0.032983983,0.095593371,0.11788481,0.388408955,0.237993747,0.015728548,0.24461238,0.232792463,0.357583038,0.097797581,0.142782535,0.10990131,0.048727823,0.243227106,0.062112684,0.075672641,0.337509356,0.237027941,0.070540715,0.036673189,0.060639827
