0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.688403611,2.098355121,1.806138136,0.915470008,0.846146774,0.596174648,0.618589454,0.438215931,0.342186479,0.293642577,0.284607753,0.334813736,0.24436979,0.248691548,0.300849597,0.261520425,0.342727856,0.335332562,0.264847656,0.245093245,0.448602986,1.519414277,0.294509331,0.247509257,0.252680584,0.791649123,0.231768031,0.461545581,1.636409691,0.541965255,0.571942052,0.364353068,0.296814563,0.372074058,0.711839122,2.375231323,0.782716462,0.98247961,0.348874417,0.379675771,1.682627278,0.247310122,0.212563431,1.655982791,0.405696594,1.701593963,1.808311186,2.143136658,0.598533337,2.143126308
2.299281785,1.242159034,1.285761921,1.49230514,2.986145271,0.933787874,0.671472907,0.426208704,0.34775186,0.295620133,0.334641178,0.268398747,0.333195736,0.316523294,0.297870103,0.252919457,0.317849012,0.297501603,0.224827803,0.249623275,0.638316961,0.365286264,0.489464293,0.604703951,1.701456287,0.3728637,0.553618453,0.475756269,0.353368415,0.458665942,0.516830942,0.450609291,0.959186742,0.350154903,1.501121088,3.428333479,0.530534527,0.356517784,1.560949527,1.671581485,0.728393541,0.30418788,2.948782922,1.551154385,0.622319157,1.647854011,2.201321287,0.564333359,1.739948156,1.942089375
1.312672178,1.333129856,1.430750731,2.316439384,1.384050606,1.170690972,1.064172246,1.490956487,0.811015636,0.557236433,0.346302713,0.209369916,0.273580615,0.248344068,0.309772619,0.372125806,0.372453099,0.290807467,0.409959065,0.403999821,0.439253838,1.4563706,0.446493631,0.308032403,0.314633455,0.559410984,2.847199141,2.438267397,0.330315458,0.453345567,0.40981647,0.334165348,0.649072348,1.503489695,0.389415971,0.677501859,0.486554052,1.764311817,2.261083668,1.816606839,1.578014618,0.729794965,1.188573496,1.752819901,0.912500049,0.889013732,0.654482707,1.158333453,1.404402104,1.647782266
1.706850834,3.661020375,1.718507003,1.728215259,0.768563129,0.831361089,1.109238207,0.663982317,0.462986551,0.403426244,0.382406234,0.382850887,0.332109723,0.270059679,0.232632038,0.274569329,0.2573971,0.250808442,0.485437373,0.407821537,0.290283595,2.405310051,0.36258142,0.375980551,0.281028297,0.222683503,0.254201093,0.377463367,0.746022524,0.343499163,0.730959308,0.922779806,0.35625489,0.365355645,1.315285408,1.776547759,1.702928752,2.15365615,1.461811657,1.700827895,0.428890421,0.633793287,0.68063822,1.660974467,1.735366634,0.65981986,2.340971962,0.419370439,1.62510982,0.661068179
1.270632859,0.892148775,2.199258251,0.525953691,1.296120354,0.428982482,0.472894262,0.531762434,0.36961767,0.297026029,0.213446348,0.262248672,0.338988299,0.245713076,0.222425719,1.709492559,0.248572272,0.250304949,0.395673694,0.243717377,1.785350291,0.313639567,0.287785297,0.29379942,0.388692451,0.426786625,0.447866497,0.264171669,0.34896207,1.783832976,0.392268074,0.454152906,0.26021151,2.934691256,2.897925739,0.267683213,1.281764708,0.469482892,0.763924364,0.358950023,1.523820558,0.513602337,1.751997293,0.415184377,1.52788153,3.100378662,1.327035554,1.606361436,1.093140364,1.190114321
3.974246191,1.081036923,0.41917354,2.361044721,1.83568507,0.724596949,0.429818251,0.415458132,0.458056333,0.306578018,0.310047716,0.266535804,0.242379649,0.603986821,1.681869451,0.247989623,0.737420611,0.395904135,0.244972499,0.2436701,0.456959906,0.287819987,0.299859158,0.290859599,0.35757473,0.455681145,0.25860469,0.318629007,0.433191672,0.219003297,1.610410909,0.643925745,0.630166675,1.561818709,1.396376629,2.578815683,0.359501942,0.620702833,0.691629773,0.418299439,1.003139969,1.979419013,2.392342157,1.359533361,1.332227708,2.033103831,2.405925155,0.520691677,0.973004892,1.941260889
1.369276053,1.632458157,1.803786586,1.346517487,1.18562077,0.809126352,0.584235844,0.4301021,0.369875326,0.434549972,0.27118115,0.182350476,0.272051609,0.359155356,0.261504262,0.416212062,1.647279476,0.227697668,1.701985718,0.334392658,0.591954518,2.442051675,0.368555294,0.591258757,0.329236664,0.308456549,0.478210868,0.35745015,2.192574784,0.301201614,1.687407745,1.735807709,1.604312327,1.771375091,0.391868078,3.13740241,0.866679448,0.981597555,1.647180706,0.978372367,0.443576235,0.37453249,1.545808072,1.090149051,0.801091227,1.453339868,0.452455559,1.219220627,0.680352118,0.751811525
1.699181848,1.599689598,1.527494439,1.774257413,0.891182405,0.923944065,0.53717158,0.430922344,0.443289702,0.46194168,0.283015371,0.216835422,0.346548614,0.231618855,0.251669126,0.20931689,0.655193066,0.226519912,0.258779677,0.311017903,0.406134667,0.306254047,0.44874539,1.628133907,2.435188686,0.611239999,0.332588236,0.590477229,0.411045654,1.520741719,1.375793541,1.63124865,0.295163533,2.478071248,0.36286233,0.354113975,0.399257112,0.41658152,0.254235464,0.289227736,0.539468043,1.68748377,1.659428596,0.677166501,0.398444534,0.406981999,0.380759165,1.664099241,0.422066403,1.868741313
1.952666621,1.643686156,0.904704376,2.673600235,0.803572602,0.7218137,0.517426991,0.448363985,0.365735836,0.278689716,0.260145515,0.310249407,0.335373194,0.359100158,0.322208719,0.545229813,0.343607771,0.43076531,0.249733864,1.552980273,0.239651677,0.233251677,0.503347209,0.737859149,0.22792683,0.673332168,0.322142532,0.7381096,1.60722046,1.45103125,1.795992893,2.059959848,0.443739594,1.108815404,1.239310252,0.253108051,2.139481176,1.972658883,1.788079348,1.317855132,0.278968263,0.789117819,1.209513903,1.515435655,0.392782045,1.091854065,2.067823562,1.128532952,0.882788798,1.679295575
1.159364588,1.639690284,0.477108307,1.622055322,1.65253673,0.346542161,0.297864289,0.31196656,0.29707471,0.27259107,0.20677106,0.261702567,0.261079286,0.46821397,2.741558796,0.491908479,0.363559465,0.388567425,1.609397023,0.40439017,0.372528294,0.467641735,0.746723911,0.545596523,0.47782876,1.546319934,0.229558246,1.909856507,2.228615952,0.374871985,1.971617909,0.394951261,0.342968518,1.522616608,0.240462466,1.663137742,0.257058882,0.421156334,1.703077417,1.040894535,0.372821407,0.466610345,1.771789333,0.861987736,1.448712155,1.65072017,0.892672584,1.574954115,2.628514085,1.621565948
