0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.313588228,0.295413657,0.192364161,0.12073777,0.167988172,0.065300322,0.228070249,0.008833561,0.016434419,0.000991843,0.287945979,0.018411072,0.043381082,0.01584993,0.024965548,0.027486004,0.007545439,0.038919471,0.000857268,0.043145859,0.003966646,0.372916835,0.007545439,0.394055034,0.025683035,0.072740179,0.048640387,0.551702187,0.537711098,0.518503885,0.530221538,0.431191793,0.416728806,0.159786085,0.094747638,0.583473517,0.334332162,0.21800469,0.315002236,0.184526122,0.596254012,0.588261991,0.612078401,0.588536479,0.588536479,0.334649402,0.617093414,0.617112157,0.569947219,0.617460135,0.617456685,0.617456467,0.61745903,0.617460933,0.617461407,0.617461542,0.617460616,0.617461348,0.617460424,0.617461765
0.036590613,0.295413657,0.372917062,0.083744345,0.339498009,0.206260407,0.018411072,0.211797401,0.344052191,0.000370127,0.020047864,0.191221355,0.082713382,0.192364161,0.004173091,0.003386204,0.005502316,0.004838889,0.300867449,0.065300322,0.006288026,0.037666349,0.012449971,0.048640387,0.164529454,0.002347759,0.299884732,0.519179339,0.463423983,0.461037043,0.419339813,0.466520989,0.323853151,0.185144373,0.073748563,0.469589342,0.213992997,0.063839097,0.454607236,0.608381332,0.577035768,0.58248392,0.541692701,0.613719171,0.524185031,0.58529202,0.547249063,0.612004037,0.58766612,0.58766612,0.615858174,0.58763264,0.58763264,0.22976691,0.242236313,0.513145014,0.493963772,0.186597662,0.565667272,0.617144159
0.012485787,0.082713382,0.065300322,0.018769935,0.023340269,0.007545439,0.013632643,0.092360636,0.295413657,0.063960711,0.270640437,0.192364161,0.007221388,0.012449971,0.003386204,0.295413657,0.208909703,0.000553384,0.036338016,0.318984139,0.019477309,0.266286115,0.166891719,0.166951875,0.228151495,0.14944455,0.002466972,0.601746535,0.517183092,0.533430976,0.42685831,0.494308479,0.401037641,0.276601429,0.107579329,0.452674623,0.588563575,0.520539274,0.538413747,0.544405735,0.313537119,0.305744387,0.396693208,0.236886129,0.021442186,0.32777595,0.346837924,0.25247043,0.397299104,0.361902501,0.343713742,0.292187779,0.389168002,0.61658728,0.581616171,0.61564662,0.584632846,0.46480716,0.595674483,0.617358115
0.34431911,0.302023271,0.003724467,0.166891719,0.156511017,0.083744345,0.002215564,0.002466972,0.065950538,0.003966646,0.071298992,0.027486004,0.009829743,0.12777842,0.240293928,0.005056482,0.019870183,0.212222367,0.021026384,0.005502316,0.259948988,0.009940823,0.344401963,0.121687048,0.063774655,0.154437506,0.210520386,0.608337459,0.495498414,0.529610756,0.509533618,0.502598953,0.386301353,0.254829645,0.102838187,0.354520852,0.260744481,0.451318746,0.352647765,0.34412887,0.585355835,0.429511313,0.616541935,0.617461838,0.617463068,0.617463607,0.225311713,0.390818366,0.138415753,0.573287723,0.585109817,0.617415518,0.617410827,0.617406854,0.617403442,0.617400478,0.617397876,0.617395571,0.617393513,0.617391666
0.204285338,0.005921813,0.049180992,0.009940823,0.014639402,0.082713382,0.029810881,0.128270961,0.024559994,0.119525175,0.003966646,0.032971471,0.173946272,0.038459873,0.049470735,0.344401963,0.372917062,0.323157264,0.211055787,0.023531786,0.000553384,0.041755172,0.005890982,0.344314405,0.421545965,0.001357758,0.040400752,0.36919184,0.329806626,0.334682973,0.28945396,0.298815597,0.206946037,0.131250062,0.052546346,0.425434538,0.563849173,0.583037367,0.47083773,0.526051448,0.563301101,0.468208752,0.421838311,0.455005841,0.616247957,0.372917062,0.455521563,0.608637186,0.589606908,0.589606908,0.585842358,0.372917062,0.61601617,0.588970962,0.617448675,0.589209394,0.205993326,0.228070249,0.565570775,0.582415931
0.137725162,0.082713382,0.344401963,0.001869861,0.248372985,0.002215564,0.228070249,0.014639402,0.012449971,0.000782166,0.038459873,0.372917062,0.013093095,0.005478271,0.322870475,0.156511017,0.261130066,0.166891719,0.083744345,0.096664605,0.155968686,0.007186621,0.043145859,0.034091217,0.21783632,0.004466144,0.028993595,0.583510589,0.25236584,0.572419469,0.203124353,0.497788127,0.202808795,0.224174617,0.100300946,0.595630773,0.453969703,0.260108989,0.112783279,0.238888067,0.465548118,0.528196544,0.61531126,0.584210277,0.616152154,0.617292718,0.199187472,0.384700668,0.617340257,0.617342231,0.617343661,0.617345332,0.617346204,0.617346833,0.617347301,0.617347668,0.617347969,0.617348229,0.617348461,0.61734867
0.21783632,0.173946272,0.038600808,0.34431911,0.001851454,0.344401963,0.004466144,0.005056482,0.124605872,0.003724467,0.043694215,0.002215564,0.038459873,0.212222367,0.071298992,0.135423121,0.082713382,0.30487257,0.007186621,0.013938881,0.369577459,0.005935068,0.192364161,0.218150651,0.372917062,0.02707235,0.21783632,0.556195268,0.582335032,0.569673148,0.470894796,0.524529003,0.408800334,0.287655093,0.111045175,0.603866208,0.378212574,0.519927966,0.600028344,0.401978154,0.589415771,0.617037537,0.591026939,0.612008929,0.617443978,0.617459006,0.617458925,0.617459011,0.617459051,0.617459073,0.617459087,0.617459098,0.617458922,0.617458958,0.617458986,0.617459009,0.617459136,0.616969571,0.617459137,0.617459138
0.147623101,0.322870475,0.212222367,0.071298992,0.006415396,0.03362062,0.029810881,0.395075735,0.038459873,0.146391807,0.027486004,0.004466144,0.156511017,0.00216656,0.208909703,0.002174166,0.008467473,0.34431911,0.007545439,0.024251401,0.371857544,0.002793936,0.089498142,0.228443636,0.179950479,0.048640387,0.261130066,0.406756737,0.344870049,0.327088611,0.34726687,0.353599587,0.252102167,0.139880661,0.061527393,0.394216154,0.372879742,0.359185693,0.067294228,0.57465507,0.546107071,0.546487057,0.56878125,0.489542356,0.6116848,0.588955794,0.548112884,0.526446603,0.413543846,0.393384758,0.576361689,0.587506994,0.5943045,0.587938388,0.604072427,0.588345119,0.616736592,0.588634673,0.043145859,0.064240119
0.000247544,0.389949169,0.394055034,0.0217593,0.065300322,0.130422577,0.004173091,0.022730824,0.025126381,0.032971471,0.082713382,0.001747567,0.005056482,0.300867449,0.21783632,0.135423121,0.04383339,0.025254908,0.270640437,0.011152824,0.295413657,0.032971471,0.192303051,0.012449971,0.318984139,0.34431911,0.212042083,0.615846068,0.587562578,0.496955799,0.373538412,0.36892785,0.251069705,0.284563963,0.105851478,0.61722534,0.588443682,0.282172407,0.616990822,0.617217891,0.617217921,0.128097149,0.605981148,0.438819315,0.449210977,0.18802215,0.345082262,0.617466061,0.61746606,0.617466059,0.617466058,0.617466058,0.617466056,0.617466057,0.617466057,0.617466057,0.617466057,0.617466057,0.617466057,0.617466056
0.004466144,0.018521738,0.022730824,0.013093095,0.212222367,0.000991843,0.103618035,0.018411072,0.247190373,0.395075735,0.296279821,0.192364161,0.057357459,0.038459873,0.047307478,0.071298992,0.135423121,0.555169578,0.23204474,0.000782166,0.266286115,0.000553384,0.119670007,0.241644369,0.005478271,0.051354401,0.01584993,0.505474405,0.082713382,0.071543372,0.134408977,0.1150019,0.039183683,0.079190651,0.005502316,0.394613895,0.409541101,0.311356347,0.323901621,0.393664855,0.297558507,0.122152615,0.614513443,0.534927324,0.613691242,0.540171655,0.616654959,0.616637695,0.35746287,0.509292854,0.617213218,0.617222588,0.617228258,0.617232054,0.61723477,0.617236809,0.617238394,0.617239662,0.617240698,0.617241561
